img1,img2,GT
datasets/train/Szada_Scene6_img1_Clip2_View2.png,datasets/train/Szada_Scene6_img2_Clip2_View2.png,datasets/trainGT/Szada_Scene6_gt_Clip2_View2.png
datasets/train/Szada_Scene4_img1_Clip53_View5.png,datasets/train/Szada_Scene4_img2_Clip53_View5.png,datasets/trainGT/Szada_Scene4_gt_Clip53_View5.png
datasets/train/Szada_Scene1_img1_Clip18_View4.png,datasets/train/Szada_Scene1_img2_Clip18_View4.png,datasets/trainGT/Szada_Scene1_gt_Clip18_View4.png
datasets/train/Szada_Scene5_img1_Clip15_View4.png,datasets/train/Szada_Scene5_img2_Clip15_View4.png,datasets/trainGT/Szada_Scene5_gt_Clip15_View4.png
datasets/train/Tiszadob_Scene1_img1_Clip18_View2.png,datasets/train/Tiszadob_Scene1_img2_Clip18_View2.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip18_View2.png
datasets/train/Szada_Scene6_img1_Clip30_View3.png,datasets/train/Szada_Scene6_img2_Clip30_View3.png,datasets/trainGT/Szada_Scene6_gt_Clip30_View3.png
datasets/train/Szada_Scene1_img1_Clip23_View1.png,datasets/train/Szada_Scene1_img2_Clip23_View1.png,datasets/trainGT/Szada_Scene1_gt_Clip23_View1.png
datasets/train/Szada_Scene1_img1_Clip18_View5.png,datasets/train/Szada_Scene1_img2_Clip18_View5.png,datasets/trainGT/Szada_Scene1_gt_Clip18_View5.png
datasets/train/Szada_Scene5_img1_Clip49_View3.png,datasets/train/Szada_Scene5_img2_Clip49_View3.png,datasets/trainGT/Szada_Scene5_gt_Clip49_View3.png
datasets/train/Szada_Scene1_img1_Clip22_View2.png,datasets/train/Szada_Scene1_img2_Clip22_View2.png,datasets/trainGT/Szada_Scene1_gt_Clip22_View2.png
datasets/train/Szada_Scene6_img1_Clip19_View5.png,datasets/train/Szada_Scene6_img2_Clip19_View5.png,datasets/trainGT/Szada_Scene6_gt_Clip19_View5.png
datasets/train/Szada_Scene7_img1_Clip53_View2.png,datasets/train/Szada_Scene7_img2_Clip53_View2.png,datasets/trainGT/Szada_Scene7_gt_Clip53_View2.png
datasets/train/Tiszadob_Scene5_img1_Clip33_View0.png,datasets/train/Tiszadob_Scene5_img2_Clip33_View0.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip33_View0.png
datasets/train/Tiszadob_Scene5_img1_Clip24_View2.png,datasets/train/Tiszadob_Scene5_img2_Clip24_View2.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip24_View2.png
datasets/train/Szada_Scene5_img1_Clip34_View5.png,datasets/train/Szada_Scene5_img2_Clip34_View5.png,datasets/trainGT/Szada_Scene5_gt_Clip34_View5.png
datasets/train/Szada_Scene7_img1_Clip33_View3.png,datasets/train/Szada_Scene7_img2_Clip33_View3.png,datasets/trainGT/Szada_Scene7_gt_Clip33_View3.png
datasets/train/Tiszadob_Scene1_img1_Clip3_View2.png,datasets/train/Tiszadob_Scene1_img2_Clip3_View2.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip3_View2.png
datasets/train/Szada_Scene2_img1_Clip29_View4.png,datasets/train/Szada_Scene2_img2_Clip29_View4.png,datasets/trainGT/Szada_Scene2_gt_Clip29_View4.png
datasets/train/Tiszadob_Scene1_img1_Clip33_View0.png,datasets/train/Tiszadob_Scene1_img2_Clip33_View0.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip33_View0.png
datasets/train/Szada_Scene6_img1_Clip8_View1.png,datasets/train/Szada_Scene6_img2_Clip8_View1.png,datasets/trainGT/Szada_Scene6_gt_Clip8_View1.png
datasets/train/Szada_Scene5_img1_Clip20_View3.png,datasets/train/Szada_Scene5_img2_Clip20_View3.png,datasets/trainGT/Szada_Scene5_gt_Clip20_View3.png
datasets/train/Szada_Scene4_img1_Clip14_View2.png,datasets/train/Szada_Scene4_img2_Clip14_View2.png,datasets/trainGT/Szada_Scene4_gt_Clip14_View2.png
datasets/train/Szada_Scene5_img1_Clip0_View5.png,datasets/train/Szada_Scene5_img2_Clip0_View5.png,datasets/trainGT/Szada_Scene5_gt_Clip0_View5.png
datasets/train/Tiszadob_Scene4_img1_Clip20_View2.png,datasets/train/Tiszadob_Scene4_img2_Clip20_View2.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip20_View2.png
datasets/train/Tiszadob_Scene1_img1_Clip50_View1.png,datasets/train/Tiszadob_Scene1_img2_Clip50_View1.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip50_View1.png
datasets/train/Tiszadob_Scene5_img1_Clip51_View4.png,datasets/train/Tiszadob_Scene5_img2_Clip51_View4.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip51_View4.png
datasets/train/Tiszadob_Scene2_img1_Clip9_View5.png,datasets/train/Tiszadob_Scene2_img2_Clip9_View5.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip9_View5.png
datasets/train/Tiszadob_Scene4_img1_Clip36_View5.png,datasets/train/Tiszadob_Scene4_img2_Clip36_View5.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip36_View5.png
datasets/train/Tiszadob_Scene2_img1_Clip16_View3.png,datasets/train/Tiszadob_Scene2_img2_Clip16_View3.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip16_View3.png
datasets/train/Szada_Scene1_img1_Clip27_View3.png,datasets/train/Szada_Scene1_img2_Clip27_View3.png,datasets/trainGT/Szada_Scene1_gt_Clip27_View3.png
datasets/train/Tiszadob_Scene4_img1_Clip38_View3.png,datasets/train/Tiszadob_Scene4_img2_Clip38_View3.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip38_View3.png
datasets/train/Tiszadob_Scene3_img1_Clip39_View2.png,datasets/train/Tiszadob_Scene3_img2_Clip39_View2.png,datasets/trainGT/Tiszadob_Scene3_gt_Clip39_View2.png
datasets/train/Tiszadob_Scene1_img1_Clip33_View5.png,datasets/train/Tiszadob_Scene1_img2_Clip33_View5.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip33_View5.png
datasets/train/Tiszadob_Scene3_img1_Clip45_View3.png,datasets/train/Tiszadob_Scene3_img2_Clip45_View3.png,datasets/trainGT/Tiszadob_Scene3_gt_Clip45_View3.png
datasets/train/Szada_Scene4_img1_Clip42_View1.png,datasets/train/Szada_Scene4_img2_Clip42_View1.png,datasets/trainGT/Szada_Scene4_gt_Clip42_View1.png
datasets/train/Tiszadob_Scene2_img1_Clip30_View5.png,datasets/train/Tiszadob_Scene2_img2_Clip30_View5.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip30_View5.png
datasets/train/Tiszadob_Scene1_img1_Clip15_View4.png,datasets/train/Tiszadob_Scene1_img2_Clip15_View4.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip15_View4.png
datasets/train/Szada_Scene3_img1_Clip9_View0.png,datasets/train/Szada_Scene3_img2_Clip9_View0.png,datasets/trainGT/Szada_Scene3_gt_Clip9_View0.png
datasets/train/Szada_Scene3_img1_Clip31_View3.png,datasets/train/Szada_Scene3_img2_Clip31_View3.png,datasets/trainGT/Szada_Scene3_gt_Clip31_View3.png
datasets/train/Tiszadob_Scene4_img1_Clip47_View1.png,datasets/train/Tiszadob_Scene4_img2_Clip47_View1.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip47_View1.png
datasets/train/Szada_Scene6_img1_Clip38_View1.png,datasets/train/Szada_Scene6_img2_Clip38_View1.png,datasets/trainGT/Szada_Scene6_gt_Clip38_View1.png
datasets/train/Szada_Scene1_img1_Clip12_View4.png,datasets/train/Szada_Scene1_img2_Clip12_View4.png,datasets/trainGT/Szada_Scene1_gt_Clip12_View4.png
datasets/train/Szada_Scene4_img1_Clip24_View2.png,datasets/train/Szada_Scene4_img2_Clip24_View2.png,datasets/trainGT/Szada_Scene4_gt_Clip24_View2.png
datasets/train/Szada_Scene7_img1_Clip16_View1.png,datasets/train/Szada_Scene7_img2_Clip16_View1.png,datasets/trainGT/Szada_Scene7_gt_Clip16_View1.png
datasets/train/Szada_Scene4_img1_Clip21_View1.png,datasets/train/Szada_Scene4_img2_Clip21_View1.png,datasets/trainGT/Szada_Scene4_gt_Clip21_View1.png
datasets/train/Tiszadob_Scene1_img1_Clip16_View5.png,datasets/train/Tiszadob_Scene1_img2_Clip16_View5.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip16_View5.png
datasets/train/Szada_Scene6_img1_Clip0_View4.png,datasets/train/Szada_Scene6_img2_Clip0_View4.png,datasets/trainGT/Szada_Scene6_gt_Clip0_View4.png
datasets/train/Szada_Scene4_img1_Clip19_View5.png,datasets/train/Szada_Scene4_img2_Clip19_View5.png,datasets/trainGT/Szada_Scene4_gt_Clip19_View5.png
datasets/train/Tiszadob_Scene4_img1_Clip40_View4.png,datasets/train/Tiszadob_Scene4_img2_Clip40_View4.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip40_View4.png
datasets/train/Tiszadob_Scene1_img1_Clip48_View1.png,datasets/train/Tiszadob_Scene1_img2_Clip48_View1.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip48_View1.png
datasets/train/Szada_Scene6_img1_Clip17_View3.png,datasets/train/Szada_Scene6_img2_Clip17_View3.png,datasets/trainGT/Szada_Scene6_gt_Clip17_View3.png
datasets/train/Szada_Scene7_img1_Clip3_View4.png,datasets/train/Szada_Scene7_img2_Clip3_View4.png,datasets/trainGT/Szada_Scene7_gt_Clip3_View4.png
datasets/train/Tiszadob_Scene2_img1_Clip48_View1.png,datasets/train/Tiszadob_Scene2_img2_Clip48_View1.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip48_View1.png
datasets/train/Szada_Scene2_img1_Clip50_View1.png,datasets/train/Szada_Scene2_img2_Clip50_View1.png,datasets/trainGT/Szada_Scene2_gt_Clip50_View1.png
datasets/train/Szada_Scene5_img1_Clip8_View0.png,datasets/train/Szada_Scene5_img2_Clip8_View0.png,datasets/trainGT/Szada_Scene5_gt_Clip8_View0.png
datasets/train/Szada_Scene7_img1_Clip14_View2.png,datasets/train/Szada_Scene7_img2_Clip14_View2.png,datasets/trainGT/Szada_Scene7_gt_Clip14_View2.png
datasets/train/Tiszadob_Scene5_img1_Clip10_View3.png,datasets/train/Tiszadob_Scene5_img2_Clip10_View3.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip10_View3.png
datasets/train/Szada_Scene4_img1_Clip36_View4.png,datasets/train/Szada_Scene4_img2_Clip36_View4.png,datasets/trainGT/Szada_Scene4_gt_Clip36_View4.png
datasets/train/Szada_Scene1_img1_Clip52_View1.png,datasets/train/Szada_Scene1_img2_Clip52_View1.png,datasets/trainGT/Szada_Scene1_gt_Clip52_View1.png
datasets/train/Szada_Scene1_img1_Clip17_View4.png,datasets/train/Szada_Scene1_img2_Clip17_View4.png,datasets/trainGT/Szada_Scene1_gt_Clip17_View4.png
datasets/train/Szada_Scene6_img1_Clip51_View0.png,datasets/train/Szada_Scene6_img2_Clip51_View0.png,datasets/trainGT/Szada_Scene6_gt_Clip51_View0.png
datasets/train/Szada_Scene2_img1_Clip27_View4.png,datasets/train/Szada_Scene2_img2_Clip27_View4.png,datasets/trainGT/Szada_Scene2_gt_Clip27_View4.png
datasets/train/Tiszadob_Scene4_img1_Clip12_View0.png,datasets/train/Tiszadob_Scene4_img2_Clip12_View0.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip12_View0.png
datasets/train/Tiszadob_Scene4_img1_Clip39_View2.png,datasets/train/Tiszadob_Scene4_img2_Clip39_View2.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip39_View2.png
datasets/train/Tiszadob_Scene3_img1_Clip16_View4.png,datasets/train/Tiszadob_Scene3_img2_Clip16_View4.png,datasets/trainGT/Tiszadob_Scene3_gt_Clip16_View4.png
datasets/train/Szada_Scene5_img1_Clip2_View1.png,datasets/train/Szada_Scene5_img2_Clip2_View1.png,datasets/trainGT/Szada_Scene5_gt_Clip2_View1.png
datasets/train/Szada_Scene3_img1_Clip45_View1.png,datasets/train/Szada_Scene3_img2_Clip45_View1.png,datasets/trainGT/Szada_Scene3_gt_Clip45_View1.png
datasets/train/Tiszadob_Scene3_img1_Clip15_View1.png,datasets/train/Tiszadob_Scene3_img2_Clip15_View1.png,datasets/trainGT/Tiszadob_Scene3_gt_Clip15_View1.png
datasets/train/Tiszadob_Scene5_img1_Clip30_View2.png,datasets/train/Tiszadob_Scene5_img2_Clip30_View2.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip30_View2.png
datasets/train/Tiszadob_Scene3_img1_Clip1_View0.png,datasets/train/Tiszadob_Scene3_img2_Clip1_View0.png,datasets/trainGT/Tiszadob_Scene3_gt_Clip1_View0.png
datasets/train/Tiszadob_Scene2_img1_Clip16_View5.png,datasets/train/Tiszadob_Scene2_img2_Clip16_View5.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip16_View5.png
datasets/train/Szada_Scene5_img1_Clip47_View2.png,datasets/train/Szada_Scene5_img2_Clip47_View2.png,datasets/trainGT/Szada_Scene5_gt_Clip47_View2.png
datasets/train/Tiszadob_Scene5_img1_Clip44_View3.png,datasets/train/Tiszadob_Scene5_img2_Clip44_View3.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip44_View3.png
datasets/train/Szada_Scene1_img1_Clip20_View0.png,datasets/train/Szada_Scene1_img2_Clip20_View0.png,datasets/trainGT/Szada_Scene1_gt_Clip20_View0.png
datasets/train/Szada_Scene3_img1_Clip27_View1.png,datasets/train/Szada_Scene3_img2_Clip27_View1.png,datasets/trainGT/Szada_Scene3_gt_Clip27_View1.png
datasets/train/Tiszadob_Scene2_img1_Clip18_View2.png,datasets/train/Tiszadob_Scene2_img2_Clip18_View2.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip18_View2.png
datasets/train/Tiszadob_Scene5_img1_Clip10_View1.png,datasets/train/Tiszadob_Scene5_img2_Clip10_View1.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip10_View1.png
datasets/train/Szada_Scene2_img1_Clip24_View1.png,datasets/train/Szada_Scene2_img2_Clip24_View1.png,datasets/trainGT/Szada_Scene2_gt_Clip24_View1.png
datasets/train/Tiszadob_Scene1_img1_Clip19_View3.png,datasets/train/Tiszadob_Scene1_img2_Clip19_View3.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip19_View3.png
datasets/train/Szada_Scene5_img1_Clip25_View4.png,datasets/train/Szada_Scene5_img2_Clip25_View4.png,datasets/trainGT/Szada_Scene5_gt_Clip25_View4.png
datasets/train/Tiszadob_Scene1_img1_Clip15_View1.png,datasets/train/Tiszadob_Scene1_img2_Clip15_View1.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip15_View1.png
datasets/train/Szada_Scene6_img1_Clip53_View1.png,datasets/train/Szada_Scene6_img2_Clip53_View1.png,datasets/trainGT/Szada_Scene6_gt_Clip53_View1.png
datasets/train/Tiszadob_Scene1_img1_Clip9_View5.png,datasets/train/Tiszadob_Scene1_img2_Clip9_View5.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip9_View5.png
datasets/train/Szada_Scene2_img1_Clip29_View2.png,datasets/train/Szada_Scene2_img2_Clip29_View2.png,datasets/trainGT/Szada_Scene2_gt_Clip29_View2.png
datasets/train/Szada_Scene6_img1_Clip48_View4.png,datasets/train/Szada_Scene6_img2_Clip48_View4.png,datasets/trainGT/Szada_Scene6_gt_Clip48_View4.png
datasets/train/Tiszadob_Scene3_img1_Clip3_View1.png,datasets/train/Tiszadob_Scene3_img2_Clip3_View1.png,datasets/trainGT/Tiszadob_Scene3_gt_Clip3_View1.png
datasets/train/Szada_Scene2_img1_Clip42_View3.png,datasets/train/Szada_Scene2_img2_Clip42_View3.png,datasets/trainGT/Szada_Scene2_gt_Clip42_View3.png
datasets/train/Tiszadob_Scene5_img1_Clip43_View3.png,datasets/train/Tiszadob_Scene5_img2_Clip43_View3.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip43_View3.png
datasets/train/Szada_Scene7_img1_Clip40_View1.png,datasets/train/Szada_Scene7_img2_Clip40_View1.png,datasets/trainGT/Szada_Scene7_gt_Clip40_View1.png
datasets/train/Tiszadob_Scene1_img1_Clip48_View3.png,datasets/train/Tiszadob_Scene1_img2_Clip48_View3.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip48_View3.png
datasets/train/Tiszadob_Scene2_img1_Clip50_View1.png,datasets/train/Tiszadob_Scene2_img2_Clip50_View1.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip50_View1.png
datasets/train/Tiszadob_Scene5_img1_Clip24_View0.png,datasets/train/Tiszadob_Scene5_img2_Clip24_View0.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip24_View0.png
datasets/train/Szada_Scene4_img1_Clip20_View1.png,datasets/train/Szada_Scene4_img2_Clip20_View1.png,datasets/trainGT/Szada_Scene4_gt_Clip20_View1.png
datasets/train/Szada_Scene6_img1_Clip41_View5.png,datasets/train/Szada_Scene6_img2_Clip41_View5.png,datasets/trainGT/Szada_Scene6_gt_Clip41_View5.png
datasets/train/Szada_Scene7_img1_Clip22_View0.png,datasets/train/Szada_Scene7_img2_Clip22_View0.png,datasets/trainGT/Szada_Scene7_gt_Clip22_View0.png
datasets/train/Szada_Scene4_img1_Clip40_View2.png,datasets/train/Szada_Scene4_img2_Clip40_View2.png,datasets/trainGT/Szada_Scene4_gt_Clip40_View2.png
datasets/train/Szada_Scene6_img1_Clip41_View4.png,datasets/train/Szada_Scene6_img2_Clip41_View4.png,datasets/trainGT/Szada_Scene6_gt_Clip41_View4.png
datasets/train/Tiszadob_Scene3_img1_Clip24_View2.png,datasets/train/Tiszadob_Scene3_img2_Clip24_View2.png,datasets/trainGT/Tiszadob_Scene3_gt_Clip24_View2.png
datasets/train/Szada_Scene6_img1_Clip50_View3.png,datasets/train/Szada_Scene6_img2_Clip50_View3.png,datasets/trainGT/Szada_Scene6_gt_Clip50_View3.png
datasets/train/Szada_Scene5_img1_Clip43_View4.png,datasets/train/Szada_Scene5_img2_Clip43_View4.png,datasets/trainGT/Szada_Scene5_gt_Clip43_View4.png
datasets/train/Tiszadob_Scene4_img1_Clip7_View5.png,datasets/train/Tiszadob_Scene4_img2_Clip7_View5.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip7_View5.png
datasets/train/Szada_Scene1_img1_Clip49_View0.png,datasets/train/Szada_Scene1_img2_Clip49_View0.png,datasets/trainGT/Szada_Scene1_gt_Clip49_View0.png
datasets/train/Szada_Scene1_img1_Clip8_View0.png,datasets/train/Szada_Scene1_img2_Clip8_View0.png,datasets/trainGT/Szada_Scene1_gt_Clip8_View0.png
datasets/train/Szada_Scene1_img1_Clip44_View4.png,datasets/train/Szada_Scene1_img2_Clip44_View4.png,datasets/trainGT/Szada_Scene1_gt_Clip44_View4.png
datasets/train/Szada_Scene6_img1_Clip37_View1.png,datasets/train/Szada_Scene6_img2_Clip37_View1.png,datasets/trainGT/Szada_Scene6_gt_Clip37_View1.png
datasets/train/Szada_Scene3_img1_Clip51_View5.png,datasets/train/Szada_Scene3_img2_Clip51_View5.png,datasets/trainGT/Szada_Scene3_gt_Clip51_View5.png
datasets/train/Szada_Scene1_img1_Clip11_View3.png,datasets/train/Szada_Scene1_img2_Clip11_View3.png,datasets/trainGT/Szada_Scene1_gt_Clip11_View3.png
datasets/train/Szada_Scene6_img1_Clip33_View5.png,datasets/train/Szada_Scene6_img2_Clip33_View5.png,datasets/trainGT/Szada_Scene6_gt_Clip33_View5.png
datasets/train/Tiszadob_Scene1_img1_Clip41_View5.png,datasets/train/Tiszadob_Scene1_img2_Clip41_View5.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip41_View5.png
datasets/train/Szada_Scene6_img1_Clip52_View1.png,datasets/train/Szada_Scene6_img2_Clip52_View1.png,datasets/trainGT/Szada_Scene6_gt_Clip52_View1.png
datasets/train/Szada_Scene6_img1_Clip47_View5.png,datasets/train/Szada_Scene6_img2_Clip47_View5.png,datasets/trainGT/Szada_Scene6_gt_Clip47_View5.png
datasets/train/Tiszadob_Scene5_img1_Clip46_View0.png,datasets/train/Tiszadob_Scene5_img2_Clip46_View0.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip46_View0.png
datasets/train/Szada_Scene6_img1_Clip24_View2.png,datasets/train/Szada_Scene6_img2_Clip24_View2.png,datasets/trainGT/Szada_Scene6_gt_Clip24_View2.png
datasets/train/Szada_Scene7_img1_Clip24_View1.png,datasets/train/Szada_Scene7_img2_Clip24_View1.png,datasets/trainGT/Szada_Scene7_gt_Clip24_View1.png
datasets/train/Tiszadob_Scene4_img1_Clip47_View4.png,datasets/train/Tiszadob_Scene4_img2_Clip47_View4.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip47_View4.png
datasets/train/Tiszadob_Scene1_img1_Clip11_View5.png,datasets/train/Tiszadob_Scene1_img2_Clip11_View5.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip11_View5.png
datasets/train/Szada_Scene5_img1_Clip16_View4.png,datasets/train/Szada_Scene5_img2_Clip16_View4.png,datasets/trainGT/Szada_Scene5_gt_Clip16_View4.png
datasets/train/Tiszadob_Scene5_img1_Clip28_View4.png,datasets/train/Tiszadob_Scene5_img2_Clip28_View4.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip28_View4.png
datasets/train/Tiszadob_Scene2_img1_Clip49_View2.png,datasets/train/Tiszadob_Scene2_img2_Clip49_View2.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip49_View2.png
datasets/train/Tiszadob_Scene5_img1_Clip18_View5.png,datasets/train/Tiszadob_Scene5_img2_Clip18_View5.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip18_View5.png
datasets/train/Tiszadob_Scene4_img1_Clip14_View4.png,datasets/train/Tiszadob_Scene4_img2_Clip14_View4.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip14_View4.png
datasets/train/Tiszadob_Scene1_img1_Clip44_View2.png,datasets/train/Tiszadob_Scene1_img2_Clip44_View2.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip44_View2.png
datasets/train/Tiszadob_Scene1_img1_Clip4_View3.png,datasets/train/Tiszadob_Scene1_img2_Clip4_View3.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip4_View3.png
datasets/train/Tiszadob_Scene1_img1_Clip47_View0.png,datasets/train/Tiszadob_Scene1_img2_Clip47_View0.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip47_View0.png
datasets/train/Szada_Scene1_img1_Clip26_View5.png,datasets/train/Szada_Scene1_img2_Clip26_View5.png,datasets/trainGT/Szada_Scene1_gt_Clip26_View5.png
datasets/train/Szada_Scene7_img1_Clip47_View5.png,datasets/train/Szada_Scene7_img2_Clip47_View5.png,datasets/trainGT/Szada_Scene7_gt_Clip47_View5.png
datasets/train/Tiszadob_Scene5_img1_Clip40_View1.png,datasets/train/Tiszadob_Scene5_img2_Clip40_View1.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip40_View1.png
datasets/train/Szada_Scene3_img1_Clip17_View2.png,datasets/train/Szada_Scene3_img2_Clip17_View2.png,datasets/trainGT/Szada_Scene3_gt_Clip17_View2.png
datasets/train/Szada_Scene3_img1_Clip39_View1.png,datasets/train/Szada_Scene3_img2_Clip39_View1.png,datasets/trainGT/Szada_Scene3_gt_Clip39_View1.png
datasets/train/Tiszadob_Scene1_img1_Clip43_View1.png,datasets/train/Tiszadob_Scene1_img2_Clip43_View1.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip43_View1.png
datasets/train/Tiszadob_Scene1_img1_Clip4_View1.png,datasets/train/Tiszadob_Scene1_img2_Clip4_View1.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip4_View1.png
datasets/train/Szada_Scene2_img1_Clip28_View2.png,datasets/train/Szada_Scene2_img2_Clip28_View2.png,datasets/trainGT/Szada_Scene2_gt_Clip28_View2.png
datasets/train/Tiszadob_Scene5_img1_Clip31_View5.png,datasets/train/Tiszadob_Scene5_img2_Clip31_View5.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip31_View5.png
datasets/train/Tiszadob_Scene1_img1_Clip30_View0.png,datasets/train/Tiszadob_Scene1_img2_Clip30_View0.png,datasets/trainGT/Tiszadob_Scene1_gt_Clip30_View0.png
datasets/train/Szada_Scene3_img1_Clip37_View2.png,datasets/train/Szada_Scene3_img2_Clip37_View2.png,datasets/trainGT/Szada_Scene3_gt_Clip37_View2.png
datasets/train/Tiszadob_Scene2_img1_Clip51_View5.png,datasets/train/Tiszadob_Scene2_img2_Clip51_View5.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip51_View5.png
datasets/train/Tiszadob_Scene5_img1_Clip31_View2.png,datasets/train/Tiszadob_Scene5_img2_Clip31_View2.png,datasets/trainGT/Tiszadob_Scene5_gt_Clip31_View2.png
datasets/train/Szada_Scene5_img1_Clip16_View1.png,datasets/train/Szada_Scene5_img2_Clip16_View1.png,datasets/trainGT/Szada_Scene5_gt_Clip16_View1.png
datasets/train/Tiszadob_Scene2_img1_Clip42_View0.png,datasets/train/Tiszadob_Scene2_img2_Clip42_View0.png,datasets/trainGT/Tiszadob_Scene2_gt_Clip42_View0.png
datasets/train/Tiszadob_Scene4_img1_Clip19_View4.png,datasets/train/Tiszadob_Scene4_img2_Clip19_View4.png,datasets/trainGT/Tiszadob_Scene4_gt_Clip19_View4.png
